Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day,WeekOfYear,SP500_Close,Temp_Fuel,CPI_Unemployment,Temp_Day,Sales_Lag1,Sales_Lag2,Sales_MA_4,Sales_MA_12
22,969594.47,0,51.04,2.895,135.8721667,8.348,2010,4,23,16,1217.280029296875,147.7608,1134.2608476116002,1173.92,1000968.67,1033171.07,1045268.8,1006625.1441666668
22,977683.06,0,50.96,2.935,135.9170833,8.348,2010,4,30,17,1186.68994140625,149.5676,1134.6358113884,1528.8,969594.47,1000968.67,995354.3175,1002013.9516666668
22,1052973.28,0,63.81,2.981,135.962,8.348,2010,5,7,18,1110.8800048828125,190.21761,1135.010776,446.67,977683.06,969594.47,1000304.87,1004547.4541666666
22,973585.33,0,50.99,2.983,136.010394,8.348,2010,5,14,19,1135.6800537109375,152.10317,1135.414769112,713.86,1052973.28,977683.06,993459.035,1003307.2641666668
22,979977.89,0,59.99,2.961,136.0796521,8.348,2010,5,21,20,1087.68994140625,177.63039,1135.9929357308,1259.79,973585.33,1052973.28,996054.89,1009991.965
22,1103740.4,0,65.64,2.906,136.1489101,8.348,2010,5,28,21,1089.4100341796875,190.74984,1136.5711015148,1837.92,979977.89,973585.33,1027569.225,1017870.2283333334
22,1095539.13,0,69.49,2.857,136.2181682,8.348,2010,6,4,22,1064.8800048828125,198.53293,1137.1492681336,277.96,1103740.4,979977.89,1038210.6875,1028566.2083333334
22,1061196.47,0,65.01,2.83,136.2874263,8.348,2010,6,11,23,1091.5999755859375,183.9783,1137.7274347524,715.11,1095539.13,1103740.4,1060113.4725,1036487.1566666669
22,1052895.25,0,67.13,2.805,136.3243393,8.348,2010,6,18,24,1117.510009765625,188.29965,1138.0355844764,1208.34,1061196.47,1095539.13,1078342.8125,1039888.8341666666
22,1095020.33,0,74.37,2.81,136.3483143,8.348,2010,6,25,25,1076.760009765625,208.9797,1138.2357277764002,1859.25,1052895.25,1061196.47,1076162.795,1033028.7791666668
22,1120259.71,0,72.88,2.815,136.3722893,8.433,2010,7,2,26,1022.5800170898438,205.1572,1150.0275156669,145.76,1095020.33,1052895.25,1082342.94,1040286.1658333332
22,1092654.26,0,79.22,2.806,136.3962643,8.433,2010,7,9,27,1077.9599609375,222.29132,1150.2296968419,712.98,1120259.71,1095020.33,1090207.3875000002,1047926.6316666664
22,988392.99,0,76.3,2.796,136.4179827,8.433,2010,7,16,28,1064.8800048828125,213.3348,1150.4128481091,1220.8,1092654.26,1120259.71,1074081.8225,1049493.175
22,974123.2,0,76.91,2.784,136.4366924,8.433,2010,7,23,29,1102.6600341796875,214.11744,1150.5706270092,1768.9299999999998,988392.99,1092654.26,1043857.54,1049196.52
22,970773.64,0,76.35,2.792,136.4554021,8.433,2010,7,30,30,1101.5999755859375,213.1692,1150.7284059093,2290.5,974123.2,988392.99,1006486.0225,1042346.55
22,1010326.14,0,74.37,2.792,136.4741118,8.433,2010,8,6,31,1121.6400146484375,207.64104,1150.8861848094,446.22,970773.64,974123.2,985903.9925,1045408.2841666668
22,993097.43,0,74.75,2.81,136.4928214,8.433,2010,8,13,32,1079.25,210.0475,1151.0439628662,971.75,1010326.14,970773.64,987080.1025,1046501.5791666666
22,1017045.44,0,73.21,2.796,136.5249182,8.433,2010,8,20,33,1071.68994140625,204.69516,1151.3146351806,1464.1999999999998,993097.43,1010326.14,997810.6625,1039276.9991666666
22,1081420.96,0,68.99,2.77,136.557015,8.433,2010,8,27,34,1064.5899658203125,191.1023,1151.585307495,1862.73,1017045.44,993097.43,1025472.4925,1038100.485
22,1074535.88,0,75.85,2.735,136.5891118,8.433,2010,9,3,35,1104.510009765625,207.44975,1151.8559798094,227.55,1081420.96,1017045.44,1041524.9275,1039212.1025
22,924174.4,1,68.6,2.717,136.6212085,8.433,2010,9,10,36,1109.550048828125,186.3862,1152.1266512805,686.0,1074535.88,1081420.96,1024294.17,1028485.365
22,918285.97,0,62.49,2.716,136.6338071,8.433,2010,9,17,37,1125.5899658203125,169.72284000000002,1152.2328952743,1062.33,924174.4,1074535.88,999604.3025,1013757.5016666666
22,902779.25,0,65.14,2.718,136.6317821,8.433,2010,9,24,38,1148.6700439453125,177.05052,1152.2158184493,1563.36,918285.97,924174.4,954943.875,995634.13
22,905987.17,0,69.31,2.717,136.6297571,8.572,2010,10,1,39,1146.239990234375,188.31527,1171.1902778612,69.31,902779.25,918285.97,912806.6975,980078.5391666668
22,1015051.62,0,56.32,2.776,136.6277321,8.572,2010,10,8,40,1165.1500244140625,156.34431999999998,1171.1729195612,450.56,905987.17,902779.25,935526.0025,982300.0916666668
22,954401.46,0,55.23,2.878,136.6401935,8.572,2010,10,15,41,1176.18994140625,158.95194,1171.279738682,828.4499999999999,1015051.62,905987.17,944554.875,980656.6133333332
22,960998.52,0,50.24,2.919,136.688871,8.572,2010,10,22,42,1183.0799560546875,146.65056,1171.697002212,1105.28,954401.46,1015051.62,959109.6925,979842.02
22,1025766.27,0,57.73,2.938,136.7375484,8.572,2010,10,29,43,1183.260009765625,169.61074,1172.1142648848,1674.1699999999998,960998.52,954401.46,989054.4675,981128.6975
22,1006888.16,0,44.34,2.938,136.7862258,8.572,2010,11,5,44,1225.8499755859375,130.27092000000002,1172.5315275576,221.7,1025766.27,960998.52,987013.6025,982277.925
22,1043698.64,0,44.42,2.961,136.8349032,8.572,2010,11,12,45,1199.2099609375,131.52761999999998,1172.9487902304,533.04,1006888.16,1025766.27,1009337.8975,984499.025
22,985896.44,0,48.62,3.03,136.7715714,8.572,2010,11,19,46,1199.72998046875,147.31859999999998,1172.4059100408,923.78,1043698.64,1006888.16,1015562.3775,976538.6483333332
22,1564502.26,1,44.61,3.07,136.6895714,8.572,2010,11,26,47,1189.4000244140625,136.9527,1171.7030060408,1159.86,985896.44,1043698.64,1150246.375,1017369.18
22,1230514.58,0,39.42,3.065,136.6075714,8.572,2010,12,3,48,1224.7099609375,120.8223,1171.0001020408,118.26,1564502.26,985896.44,1206152.98,1042897.5283333332
22,1367202.84,0,28.43,3.132,136.5255714,8.572,2010,12,10,49,1240.4000244140625,89.04276,1170.2971980408,284.3,1230514.58,1564502.26,1287029.03,1080307.2675
22,1527682.99,0,30.46,3.139,136.5292811,8.572,2010,12,17,50,1243.9100341796875,95.61394,1170.3289975891998,517.82,1367202.84,1230514.58,1422475.6675,1132382.5791666666
22,1962445.04,0,29.76,3.15,136.597273,8.572,2010,12,24,51,1256.77001953125,93.744,1170.911824156,714.24,1527682.99,1367202.84,1521961.3625,1220420.735
22,774262.28,1,28.49,3.177,136.665265,8.572,2010,12,31,52,1257.6400146484375,90.51273,1171.49465158,883.1899999999999,1962445.04,1527682.99,1407898.2875,1200354.9566666668
22,873954.7,0,32.56,3.193,136.7332569,8.458,2011,1,7,1,1271.5,103.96408,1156.4898868602,227.92,774262.28,1962445.04,1284586.2525,1193651.06
22,807535.52,0,24.76,3.215,136.803477,8.458,2011,1,14,2,1293.239990234375,79.60340000000001,1157.083808466,346.64000000000004,873954.7,774262.28,1104549.385,1180862.4766666668
22,855001.02,0,26.8,3.232,136.8870657,8.458,2011,1,21,3,1283.3499755859375,86.61760000000001,1157.7908016906,562.8000000000001,807535.52,873954.7,827688.38,1166632.0391666668
22,799369.15,0,20.61,3.243,136.9706544,8.458,2011,1,28,4,1276.3399658203125,66.83823,1158.4977949152,577.0799999999999,855001.02,807535.52,833965.0975,1149338.788333333
22,946060.98,0,26.39,3.24,137.0542431,8.458,2011,2,4,5,1310.8699951171875,85.5036,1159.2047881398,105.56,799369.15,855001.02,851991.6675,1141202.316666667
22,1009206.33,1,28.89,3.255,137.1378318,8.458,2011,2,11,6,1329.1500244140625,94.03695,1159.9117813644,317.79,946060.98,799369.15,902409.37,1143144.8075
22,975964.86,0,35.34,3.263,137.2511849,8.458,2011,2,18,7,1343.010009765625,115.31442,1160.8705218842,636.1200000000001,1009206.33,946060.98,932650.33,1094100.024166667
22,911245.43,0,30.23,3.281,137.3764439,8.458,2011,2,25,8,1319.8800048828125,99.18463,1161.9299625062,755.75,975964.86,1009206.33,960619.4,1067494.2616666667
22,997353.15,0,33.52,3.437,137.5017028,8.458,2011,3,4,9,1321.1500244140625,115.20824,1162.9894022824,134.08,911245.43,975964.86,973442.4425,1036673.4541666666
22,944587.23,0,41.42,3.6,137.6269617,8.458,2011,3,11,10,1304.280029296875,149.11200000000002,1164.0488420586,455.62,997353.15,911245.43,957287.6675,988082.1408333336
22,926427.12,0,43.38,3.634,137.7398929,8.458,2011,3,18,11,1279.2099609375,157.64292,1165.0040141482,780.84,944587.23,997353.15,944903.2325,901747.3141666666
22,933528.39,0,38.77,3.624,137.8478929,8.458,2011,3,25,12,1313.800048828125,140.50248000000002,1165.9174781482,969.25,926427.12,944587.23,950473.9725,915019.49
22,951588.37,0,36.04,3.638,137.9558929,8.252,2011,4,1,13,1332.4100341796875,131.11352,1138.4120282108,36.04,933528.39,926427.12,939032.7775,921488.9625
22,969046.69,0,44.42,3.72,138.0638929,8.252,2011,4,8,14,1328.1700439453125,165.2424,1139.3032442108,355.36,951588.37,933528.39,945147.6425,934948.2266666668
22,1008557.04,0,48.88,3.823,138.1646952,8.252,2011,4,15,15,1319.6800537109375,186.86824,1140.1350647904003,733.2,969046.69,951588.37,965680.1225,947744.5616666666
22,1152781.9,0,47.76,3.919,138.2475036,8.252,2011,4,22,16,1337.3800048828125,187.17144,1140.8183997072,1050.72,1008557.04,969046.69,1020493.5,977195.6241666666
22,926133.8,0,57.2,3.988,138.3303119,8.252,2011,4,29,17,1363.6099853515625,228.1136,1141.5017337988002,1658.8000000000002,1152781.9,1008557.04,1014129.8575,975535.0258333331
22,1032076.06,0,53.63,4.078,138.4131202,8.252,2011,5,6,18,1340.199951171875,218.70314,1142.1850678904002,321.78000000000003,926133.8,1152781.9,1029887.2,977440.8366666666
22,1001558.74,0,57.71,4.095,138.4959286,8.252,2011,5,13,19,1337.77001953125,236.32245,1142.8684028072005,750.23,1032076.06,926133.8,1028137.625,979573.66
22,970307.83,0,58.56,4.101,138.587106,8.252,2011,5,20,20,1333.27001953125,240.15456,1143.620798712,1171.2,1001558.74,1032076.06,982519.1075,984495.5266666668
22,1021568.34,0,62.59,4.034,138.6782834,8.252,2011,5,27,21,1331.0999755859375,252.48806,1144.3731946168,1689.93,970307.83,1001558.74,1006377.7425,986513.4591666666
22,1125169.92,0,70.09,3.973,138.7694608,8.252,2011,6,3,22,1300.1600341796875,278.46757,1145.1255905216,210.27,1021568.34,970307.83,1029651.2075,1001562.0166666666
22,1060868.49,0,69.53,3.924,138.8606382,8.252,2011,6,10,23,1270.97998046875,272.83572,1145.8779864264002,695.3,1125169.92,1021568.34,1044478.645,1012765.4641666668
22,1042454.61,0,63.97,3.873,139.0028333,8.252,2011,6,17,24,1271.5,247.75581,1147.0513803916,1087.49,1060868.49,1125169.92,1062515.34,1021842.6491666666
22,1012584.2,0,68.53,3.851,139.1832917,8.252,2011,6,24,25,1268.449951171875,263.90903000000003,1148.5405231084003,1644.72,1042454.61,1060868.49,1060269.305,1026925.635
22,1077491.68,0,70.8,3.815,139.36375,8.023,2011,7,1,26,1339.6700439453125,270.102,1118.11536625,70.8,1012584.2,1042454.61,1048349.745,1035962.7175
22,1017050.65,0,74.22,3.784,139.5442083,8.023,2011,7,8,27,1343.800048828125,280.84848,1119.5631831909,593.76,1077491.68,1012584.2,1037395.285,1036670.5183333334
22,961953.57,0,75.2,3.827,139.7006325,8.023,2011,7,15,28,1316.1400146484375,287.79040000000003,1120.8181745475,1128.0,1017050.65,1077491.68,1017270.025,1020768.1575
22,964683.8,0,77.79,3.882,139.7969712,8.023,2011,7,22,29,1345.02001953125,301.98078000000004,1121.5910999376,1711.38,961953.57,1017050.65,1005294.925,1023980.6575
22,944958.69,0,75.32,3.898,139.8933099,8.023,2011,7,29,30,1292.280029296875,293.59736,1122.3640253277,2184.28,964683.8,961953.57,972161.6775,1016720.8766666666
22,983232.96,0,75.33,3.903,139.9896486,8.023,2011,8,5,31,1199.3800048828125,294.01299,1123.1369507178,376.65,944958.69,964683.8,963707.255,1015193.7283333334
22,991779.2,0,74.69,3.88,140.0859873,8.023,2011,8,12,32,1178.81005859375,289.7972,1123.9098761079,896.28,983232.96,944958.69,971163.6625,1016983.0091666668
22,973004.91,0,71.3,3.82,140.1289205,8.023,2011,8,19,33,1123.530029296875,272.366,1124.2543291715,1354.7,991779.2,983232.96,973243.94,1012936.0566666666
22,1181815.31,0,72.22,3.796,140.1629528,8.023,2011,8,26,34,1176.800048828125,274.14712,1124.5273703144,1877.72,973004.91,991779.2,1032458.095,1017656.5058333334
22,912762.76,0,69.16,3.784,140.196985,8.023,2011,9,2,35,1173.969970703125,261.70144,1124.800410655,138.32,1181815.31,973004.91,1014840.545,1005314.3616666668
22,1004434.54,1,69.14,3.809,140.2310173,8.023,2011,9,9,36,1154.22998046875,263.35426,1125.0734517979,622.26,912762.76,1181815.31,1018004.38,1002146.0225
22,937420.65,0,68.08,3.809,140.2735,8.023,2011,9,16,37,1216.010009765625,259.31672000000003,1125.4142905,1089.28,1004434.54,912762.76,1009108.315,995882.3933333332
22,899834.75,0,62.36,3.758,140.32725,8.023,2011,9,23,38,1136.4300537109375,234.34888,1125.84552675,1434.28,937420.65,1004434.54,938613.175,981077.6491666666
22,953314.16,0,69.78,3.684,140.381,8.023,2011,9,30,39,1131.4200439453125,257.06952,1126.2767629999998,2093.4,899834.75,937420.65,948751.025,975766.275
22,993436.67,0,56.44,3.633,140.43475,7.706,2011,10,7,40,1155.4599609375,205.04652,1082.1901835,395.08,953314.16,899834.75,946001.5575,978389.8666666668
22,944337.32,0,62.63,3.583,140.4784194,7.706,2011,10,14,41,1224.5799560546875,224.40329000000003,1082.5266998964,876.82,993436.67,953314.16,947730.725,976694.3266666668
22,981567.22,0,59.3,3.618,140.4616048,7.706,2011,10,21,42,1238.25,214.5474,1082.3971265888,1245.3,944337.32,993436.67,968163.8425,979745.0375
22,1099351.68,0,49.31,3.604,140.4447903,7.706,2011,10,28,43,1285.0899658203125,177.71324,1082.2675540518,1380.68,981567.22,944337.32,1004673.2225,989421.5975
22,1106575.59,0,42.81,3.586,140.4279758,7.706,2011,11,4,44,1253.22998046875,153.51666,1082.1379815148002,171.24,1099351.68,981567.22,1032957.9525,998987.9633333334
22,1051740.29,0,47.8,3.57,140.4111613,7.706,2011,11,11,45,1263.8499755859375,170.646,1082.0084089778002,525.8,1106575.59,1099351.68,1059808.695,1005549.245
22,1007579.44,0,50.62,3.571,140.4127857,7.706,2011,11,18,46,1215.6500244140625,180.76402,1082.0209266042,911.16,1051740.29,1106575.59,1066311.75,991029.5891666668
22,1535857.49,1,46.28,3.536,140.4217857,7.706,2011,11,25,47,1158.6700439453125,163.64608,1082.0902806042,1157.0,1007579.44,1051740.29,1175438.2025,1042954.15
22,1167621.14,0,49.11,3.501,140.4307857,7.706,2011,12,2,48,1244.280029296875,171.93411,1082.1596346042002,98.22,1535857.49,1007579.44,1190699.59,1056553.0333333334
22,1308967.44,0,45.35,3.47,140.4397857,7.706,2011,12,9,49,1255.18994140625,157.36450000000002,1082.2289886042,408.15,1167621.14,1535857.49,1255006.3775,1087515.2658333334
22,1453153.33,0,39.11,3.445,140.4700795,7.706,2011,12,16,50,1219.6600341796875,134.73395,1082.462432627,625.76,1308967.44,1167621.14,1366399.85,1133625.1475
22,1863195.68,0,39.83,3.413,140.528765,7.706,2011,12,23,51,1265.3299560546875,135.93979,1082.91466309,916.09,1453153.33,1308967.44,1448234.3975,1209448.6075
22,982661.14,1,36.28,3.402,140.5874505,7.706,2011,12,30,52,1257.5999755859375,123.42456,1083.366893553,1088.4,1863195.68,1453153.33,1401994.3975,1208550.6466666667
22,895358.2,0,34.61,3.439,140.6461359,7.503,2012,1,6,1,1277.81005859375,119.02379,1055.2679576577,207.66,982661.14,1863195.68,1298592.0875,1204469.0533333337
22,855437.57,0,39.0,3.523,140.7048214,7.503,2012,1,13,2,1289.0899658203125,137.397,1055.7082749642,507.0,895358.2,982661.14,1149163.1475,1193958.2491666663
22,897027.44,0,29.16,3.542,140.8086118,7.503,2012,1,20,3,1315.3800048828125,103.28472,1056.4870143354,583.2,855437.57,895358.2,907621.0875,1177097.8958333333
22,786459.23,0,35.68,3.568,140.9124021,7.503,2012,1,27,4,1316.3299560546875,127.30624,1057.2657529563,963.36,897027.44,855437.57,858570.6099999999,1150421.5325
22,958487.75,0,40.58,3.633,141.0161924,7.503,2012,2,3,5,1344.9000244140625,147.42713999999998,1058.0444915772,121.74,786459.23,897027.44,874352.9975,1142650.4875
22,1034448.07,1,35.68,3.655,141.1199827,7.503,2012,2,10,6,1342.6400146484375,130.41039999999998,1058.8232301981002,356.8,958487.75,786459.23,919105.6225,1144889.5399999998
22,1004749.41,0,36.25,3.703,141.2140357,7.503,2012,2,17,7,1361.22998046875,134.23375,1059.5289098571002,616.25,1034448.07,958487.75,946036.115,1100630.5333333332
22,912958.95,0,39.0,3.751,141.3007857,7.503,2012,2,24,8,1365.739990234375,146.289,1060.1797951071,936.0,1004749.41,1034448.07,977661.045,1079408.6841666668
22,974866.65,0,37.47,3.827,141.3875357,7.503,2012,3,2,9,1369.6300048828125,143.39768999999998,1060.8306803571,74.94,912958.95,1004749.41,981755.77,1051566.951666667
22,991127.01,0,41.72,3.876,141.4742857,7.503,2012,3,9,10,1370.8699951171875,161.70672,1061.4815656071,375.48,974866.65,912958.95,970925.505,1013064.7583333332
22,966780.01,0,46.06,3.867,141.55478,7.503,2012,3,16,11,1404.1700439453125,178.11402,1062.08551434,736.96,991127.01,974866.65,961433.155,938363.4525
22,992774.4,0,54.68,3.889,141.6269332,7.503,2012,3,23,12,1397.1099853515625,212.65052,1062.6268797996,1257.64,966780.01,991127.01,981387.0175,939206.2241666666
22,965769.93,0,46.4,3.921,141.6990864,7.503,2012,3,30,13,1408.469970703125,181.9344,1063.1682452592,1392.0,992774.4,966780.01,979112.8375,945073.8683333332
22,1197489.66,0,46.38,3.957,141.7712396,7.671,2012,4,6,14,1398.0799560546875,183.52566,1087.5271789716,278.28000000000003,965769.93,992774.4,1030703.5,973578.2091666668
22,939118.24,0,49.89,4.025,141.8433929,7.671,2012,4,13,15,1370.260009765625,200.80725,1088.0806669359,648.57,1197489.66,965769.93,1023788.0575,977085.7758333331
22,1000342.87,0,58.81,4.046,141.9015262,7.671,2012,4,20,16,1378.530029296875,237.94526,1088.5266074802,1176.2,939118.24,1197489.66,1025680.175,994909.4125
22,922539.94,0,51.42,4.023,141.9596595,7.671,2012,4,27,17,1403.3599853515625,206.86266,1088.9725480245,1388.34,1000342.87,939118.24,1014872.6775,991913.7616666668
22,1005083.31,0,50.75,3.991,142.0177929,7.671,2012,5,4,18,1369.0999755859375,202.54325,1089.4184893359,203.0,922539.94,1000342.87,966771.09,989466.6983333334
22,997868.63,0,56.72,3.947,142.0759262,7.671,2012,5,11,19,1353.3900146484375,223.87384,1089.8644298802,623.92,1005083.31,922539.94,981458.6875,988893.3
22,986612.02,0,61.9,3.899,142.0970115,7.671,2012,5,18,20,1295.219970703125,241.3481,1090.0261752165002,1114.2,997868.63,1005083.31,978025.975,995031.0558333332
22,1047297.38,0,62.39,3.85,142.1032776,7.671,2012,5,25,21,1317.8199462890625,240.2015,1090.0742424696002,1559.75,986612.02,997868.63,1009215.335,1001066.95
22,1102857.37,0,70.01,3.798,142.1095438,7.671,2012,6,1,22,1278.0400390625,265.89798,1090.1223104898002,70.01,1047297.38,986612.02,1033658.85,1010377.8133333336
22,1061134.37,0,61.71,3.746,142.1158099,7.671,2012,6,8,23,1325.6600341796875,231.16566,1090.1703777429,493.68,1102857.37,1047297.38,1049475.285,1018240.6766666666
22,1061219.19,0,66.56,3.683,142.1292548,7.671,2012,6,15,24,1342.8399658203125,245.14048,1090.2735135708,998.4,1061134.37,1102857.37,1068127.0775,1023944.4091666668
22,1112449.3,0,70.61,3.629,142.1606464,7.671,2012,6,22,25,1335.02001953125,256.24369,1090.5143185344,1553.42,1061219.19,1061134.37,1084415.0575,1036167.69
22,1053881.78,0,70.99,3.577,142.1920381,7.671,2012,6,29,26,1362.1600341796875,253.93123,1090.7551242651,2058.71,1112449.3,1061219.19,1072171.16,1024200.3666666668
22,1097786.14,0,77.41,3.538,142.2234298,7.753,2012,7,6,27,1354.6800537109375,273.87658,1102.6582512394,464.46,1053881.78,1112449.3,1081334.1025,1037422.6916666668
22,971361.38,0,75.81,3.561,142.2548214,7.753,2012,7,13,28,1356.780029296875,269.95941,1102.9016303142,985.53,1097786.14,1053881.78,1058869.65,1035007.5675
22,991969.37,0,76.57,3.61,142.2337569,7.753,2012,7,20,29,1362.6600341796875,276.4177,1102.7383172457,1531.4,971361.38,1097786.14,1028749.6675,1040793.3533333334
22,925731.21,0,73.52,3.701,142.2126924,7.753,2012,7,27,30,1385.969970703125,272.09752,1102.5750041772,1985.04,991969.37,971361.38,996712.025,1034180.6783333332
22,1007257.83,0,72.99,3.698,142.1916279,7.753,2012,8,3,31,1390.989990234375,269.91702,1102.4116911087,218.97,925731.21,991969.37,974079.9475,1034963.1116666668
22,973812.79,0,76.74,3.772,142.1705634,7.753,2012,8,10,32,1405.8699951171875,289.46327999999994,1102.2483780402,767.4,1007257.83,925731.21,974692.8,1033896.5091666668
22,981273.26,0,74.92,3.84,142.2157385,7.753,2012,8,17,33,1418.1600341796875,287.6928,1102.5986205905,1273.64,973812.79,1007257.83,972018.7725,1028394.4991666666
22,1060906.75,0,70.42,3.874,142.3105933,7.753,2012,8,24,34,1411.1300048828125,272.80708000000004,1103.3340298549,1690.08,981273.26,973812.79,1005812.6575,1024898.6141666666
22,1022270.86,0,71.93,3.884,142.4054482,7.753,2012,8,31,35,1406.5799560546875,279.37612,1104.0694398946,2229.8300000000004,1060906.75,981273.26,1009565.915,1021659.9883333334
22,996628.8,1,73.3,3.921,142.500303,7.753,2012,9,7,36,1437.9200439453125,287.4093,1104.804849159,513.1,1022270.86,1060906.75,1015269.9175,1016277.4558333334
22,918049.28,0,66.42,3.988,142.5938833,7.753,2012,9,14,37,1465.77001953125,264.88296,1105.5303772249,929.88,996628.8,1022270.86,999463.9225,1000077.4541666668
22,921612.53,0,63.38,4.056,142.6798167,7.753,2012,9,21,38,1460.1500244140625,257.06928,1106.1966188751,1330.98,918049.28,996628.8,964640.3675,989055.0166666668
22,976479.51,0,62.17,4.018,142.76575,7.753,2012,9,28,39,1440.6700439453125,249.79906,1106.86285975,1740.76,921612.53,918049.28,953192.53,978946.1308333334
22,1009887.36,0,62.09,4.027,142.8516833,7.543,2012,10,5,40,1460.9300537109375,250.03643,1077.5302471318998,310.45000000000005,976479.51,921612.53,956507.17,982156.6291666664
22,1004039.84,0,54.18,4.029,142.9376167,7.543,2012,10,12,41,1428.5899658203125,218.29122,1078.1784427681,650.16,1009887.36,976479.51,978004.81,983162.5016666666
22,978027.95,0,55.28,4.0,142.8633629,7.543,2012,10,19,42,1433.18994140625,221.12,1077.6183463547,1050.32,1004039.84,1009887.36,992108.665,987520.5633333334
22,1094422.69,0,57.58,3.917,142.7624113,7.543,2012,10,26,43,1412.969970703125,225.54086,1076.8568684359,1497.08,978027.95,1004039.84,1021594.46,994784.3016666666
23,1364721.58,0,15.25,2.788,131.5279032,5.892,2010,2,5,5,1066.18994140625,42.517,774.9624056544001,76.25,1094422.69,978027.95,1110303.015,1027360.0341666668
23,1380892.08,1,18.75,2.771,131.5866129,5.892,2010,2,12,6,1075.510009765625,51.95625,775.3083232068001,225.0,1364721.58,1094422.69,1204516.075,1060661.6025
23,1319588.04,0,26.7,2.747,131.637,5.892,2010,2,19,7,1109.1700439453125,73.3449,775.6052040000001,507.3,1380892.08,1364721.58,1289906.0975,1082218.3766666667
23,1198709.65,0,32.68,2.753,131.686,5.892,2010,2,26,8,1104.489990234375,89.96804,775.8939120000001,849.68,1319588.04,1380892.08,1315977.8375,1096921.6091666666
23,1311175.93,0,33.15,2.766,131.735,5.892,2010,3,5,9,1138.699951171875,91.6929,776.1826200000002,165.75,1198709.65,1319588.04,1302591.425,1123133.87
23,1408082.96,0,36.07,2.805,131.784,5.892,2010,3,12,10,1149.989990234375,101.17635,776.471328,432.84,1311175.93,1198709.65,1309389.145,1163970.01
23,1229008.32,0,43.01,2.834,131.8242903,5.892,2010,3,19,11,1159.9000244140625,121.89034,776.7087184476001,817.1899999999999,1408082.96,1311175.93,1286744.215,1189586.3258333334
23,1310701.8,0,38.59,2.831,131.863129,5.892,2010,3,26,12,1166.5899658203125,109.24829,776.9375560679999,1003.34,1229008.32,1408082.96,1314742.2525,1217438.183333333
23,1556627.62,0,40.5,2.826,131.9019677,5.435,2010,4,2,13,1178.0999755859375,114.453,716.8871944494999,81.0,1310701.8,1229008.32,1376105.175,1262999.8716666668
23,1264434.7,0,56.82,2.849,131.9408065,5.435,2010,4,9,14,1194.3699951171875,161.88018000000002,717.0982833275,511.38,1556627.62,1310701.8,1340193.11,1284699.4433333334
23,1288823.72,0,44.25,2.885,131.9809,5.435,2010,4,16,15,1192.1300048828125,127.66125,717.3161915,708.0,1264434.7,1556627.62,1355146.96,1310599.090833333
23,1315023.08,0,46.4,2.895,132.0226667,5.435,2010,4,23,16,1217.280029296875,134.328,717.5431935145,1067.2,1288823.72,1264434.7,1356227.28,1328982.4566666668
23,1259414.52,0,45.47,2.935,132.0644333,5.435,2010,4,30,17,1186.68994140625,133.45445,717.7701949854999,1364.1,1315023.08,1288823.72,1281924.005,1320206.8683333334
23,1365552.28,0,61.04,2.981,132.1062,5.435,2010,5,7,18,1110.8800048828125,181.96024,717.9971969999999,427.28,1259414.52,1315023.08,1307203.4,1318928.5516666668
23,1303055.09,0,45.33,2.983,132.152129,5.435,2010,5,14,19,1135.6800537109375,135.21939,718.246821115,634.62,1365552.28,1259414.52,1310761.2425000002,1317550.8058333334
23,1327424.28,0,57.94,2.961,132.2230323,5.435,2010,5,21,20,1087.68994140625,171.56034,718.6321805504999,1216.74,1303055.09,1365552.28,1313861.5425,1328277.025
23,1571158.56,0,69.26,2.906,132.2939355,5.435,2010,5,28,21,1089.4100341796875,201.26956,719.0175394424999,1939.28,1327424.28,1303055.09,1391797.5525,1349942.2441666669
23,1514435.51,0,64.94,2.857,132.3648387,5.435,2010,6,4,22,1064.8800048828125,185.53358,719.4028983345,259.76,1571158.56,1327424.28,1429018.36,1358804.9566666668
23,1439432.06,0,58.35,2.83,132.4357419,5.435,2010,6,11,23,1091.5999755859375,165.1305,719.7882572265,641.85,1514435.51,1571158.56,1463112.6025,1376340.2683333333
23,1507708.93,0,60.29,2.805,132.4733333,5.435,2010,6,18,24,1117.510009765625,169.11345,719.9925664855,1085.22,1439432.06,1514435.51,1508183.765,1392757.5291666668
23,1415204.88,0,69.83,2.81,132.4976,5.435,2010,6,25,25,1076.760009765625,196.2223,720.124456,1745.75,1507708.93,1439432.06,1469195.345,1380972.3008333333
23,1549113.18,0,64.76,2.815,132.5218667,5.326,2010,7,2,26,1022.5800170898438,182.2994,705.8114620442,129.52,1415204.88,1507708.93,1477864.7625,1404695.5075
23,1417535.78,0,77.16,2.806,132.5461333,5.326,2010,7,9,27,1077.9599609375,216.51096,705.9407059558,694.4399999999999,1549113.18,1415204.88,1472390.6925,1415421.5125
23,1413124.11,0,73.94,2.796,132.5667742,5.326,2010,7,16,28,1064.8800048828125,206.73624,706.0506393891999,1183.04,1417535.78,1549113.18,1448744.4875,1423596.5983333334
23,1333634.45,0,70.2,2.784,132.5825806,5.326,2010,7,23,29,1102.6600341796875,195.4368,706.1348242756,1614.6,1413124.11,1417535.78,1428351.88,1429781.5925
